Linux 4.15.0-33-generic (uspanzto20) 	09/07/2018 	_x86_64_	(8 CPU)

03:19:36 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:21:35 PM       2      1.00      0.00      1.00      0.00      0.00     98.00
03:21:35 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
03:21:35 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
03:21:35 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
03:21:35 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
03:21:35 PM       7      3.00      0.00      0.00      0.00      0.00     97.00

03:21:35 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:21:36 PM     all      0.87      0.00      0.87      0.00      0.00     98.26
03:21:36 PM       0      0.99      0.00      0.99      0.00      0.00     98.02
03:21:36 PM       1      1.94      0.00      5.83      0.00      0.00     92.23
03:21:36 PM       2      0.99      0.00      0.99      0.00      0.00     98.02
03:21:36 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
03:21:36 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
03:21:36 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
03:21:36 PM       6      0.00      0.00      0.99      0.00      0.00     99.01
03:21:36 PM       7      2.97      0.00      0.00      0.00      0.00     97.03

03:21:36 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:21:37 PM     all      0.75      0.00      0.13      0.13      0.00     98.99
03:21:37 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
03:21:37 PM       1      1.04      0.00      0.00      0.00      0.00     98.96
03:21:37 PM       2      1.98      0.00      0.00      0.00      0.00     98.02
03:21:37 PM       3      1.98      0.00      0.00      0.00      0.00     98.02
03:21:37 PM       4      0.00      0.00      0.99      0.00      0.00     99.01
03:21:37 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
03:21:37 PM       6      1.00      0.00      0.00      0.00      0.00     99.00
03:21:37 PM       7      1.01      0.00      0.00      1.01      0.00     97.98

03:21:37 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:21:38 PM     all      0.38      0.00      0.25      0.00      0.00     99.37
03:21:38 PM       0      0.99      0.00      0.00      0.00      0.00     99.01
03:21:38 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
03:21:38 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
03:21:38 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
03:21:38 PM       4      0.00      0.00      1.00      0.00      0.00     99.00
03:21:38 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
03:21:38 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
03:21:38 PM       7      2.02      0.00      0.00      0.00      0.00     97.98

03:21:38 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:21:39 PM     all      0.75      0.00      0.50      0.00      0.00     98.75
03:21:39 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
03:21:39 PM       1      1.01      0.00      3.03      0.00      0.00     95.96
03:21:39 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
03:21:39 PM       3      1.98      0.00      0.00      0.00      0.00     98.02
03:21:39 PM       4      0.99      0.00      0.00      0.00      0.00     99.01
03:21:39 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
03:21:39 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
03:21:39 PM       7      2.94      0.00      0.98      0.00      0.00     96.08

03:21:39 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:21:40 PM     all      0.75      0.00      0.25      0.00      0.00     99.00
03:21:40 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
03:21:40 PM       1      1.04      0.00      1.04      0.00      0.00     97.92
03:21:40 PM       2      0.00      0.00      1.00      0.00      0.00     99.00
03:21:40 PM       3      1.01      0.00      0.00      0.00      0.00     98.99
03:21:40 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
03:21:40 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
03:21:40 PM       6      0.00      0.00      1.00      0.00      0.00     99.00
03:21:40 PM       7      2.97      0.00      0.00      0.00      0.00     97.03

03:21:40 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:21:41 PM     all      0.75      0.00      0.38      0.00      0.00     98.87
03:21:41 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
03:21:41 PM       1      1.06      0.00      0.00      0.00      0.00     98.94
03:21:41 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
03:21:41 PM       3      0.99      0.00      0.99      0.00      0.00     98.02
03:21:41 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
03:21:41 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
03:21:41 PM       6      0.00      0.00      0.99      0.00      0.00     99.01
03:21:41 PM       7      2.02      0.00      0.00      0.00      0.00     97.98

03:21:41 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:21:42 PM     all      0.88      0.00      0.38      0.13      0.00     98.62
03:21:42 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
03:21:42 PM       1      3.06      0.00      2.04      0.00      0.00     94.90
03:21:42 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
03:21:42 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
03:21:42 PM       4      0.99      0.00      0.99      0.00      0.00     98.02
03:21:42 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
03:21:42 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
03:21:42 PM       7      3.00      0.00      0.00      1.00      0.00     96.00

03:21:42 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:21:43 PM     all      0.50      0.00      0.25      0.00      0.00     99.25
03:21:43 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
03:21:43 PM       1      2.04      0.00      1.02      0.00      0.00     96.94
03:21:43 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
03:21:43 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
03:21:43 PM       4      2.00      0.00      0.00      0.00      0.00     98.00
03:21:43 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
03:21:43 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
03:21:43 PM       7      1.00      0.00      0.00      0.00      0.00     99.00

03:21:43 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:21:44 PM     all      0.63      0.00      0.25      0.00      0.00     99.12
03:21:44 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
03:21:44 PM       1      2.06      0.00      1.03      0.00      0.00     96.91
03:21:44 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
03:21:44 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
03:21:44 PM       4      0.99      0.00      0.99      0.00      0.00     98.02
03:21:44 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
03:21:44 PM       6      0.00      0.00      0.99      0.00      0.00     99.01
03:21:44 PM       7      2.02      0.00      0.00      0.00      0.00     97.98

03:21:44 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:21:45 PM     all      0.75      0.00      0.25      0.00      0.00     98.99
03:21:45 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
03:21:45 PM       1      2.13      0.00      0.00      0.00      0.00     97.87
03:21:45 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
03:21:45 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
03:21:45 PM       4      0.00      0.00      0.99      0.00      0.00     99.01
03:21:45 PM       5      0.99      0.00      0.00      0.00      0.00     99.01
03:21:45 PM       6      0.00      0.00      0.99      0.00      0.00     99.01
03:21:45 PM       7      2.97      0.00      0.99      0.00      0.00     96.04

03:21:45 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:21:46 PM     all      1.12      0.00      0.37      0.00      0.00     98.50
03:21:46 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
03:21:46 PM       1      3.96      0.00      2.97      0.00      0.00     93.07
03:21:46 PM       2      0.00      0.00      0.99      0.00      0.00     99.01
03:21:46 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
03:21:46 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
03:21:46 PM       5      0.99      0.00      0.00      0.00      0.00     99.01
03:21:46 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
03:21:46 PM       7      3.92      0.00      0.00      0.00      0.00     96.08

03:21:46 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:21:47 PM     all      0.63      0.00      0.25      0.25      0.00     98.87
03:21:47 PM       0      1.00      0.00      0.00      0.00      0.00     99.00
03:21:47 PM       1      1.03      0.00      2.06      0.00      0.00     96.91
03:21:47 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
03:21:47 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
03:21:47 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
03:21:47 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
03:21:47 PM       6      1.00      0.00      0.00      0.00      0.00     99.00
03:21:47 PM       7      2.00      0.00      0.00      2.00      0.00     96.00

03:21:47 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:21:48 PM     all      0.50      0.00      0.25      0.00      0.00     99.25
03:21:48 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
03:21:48 PM       1      1.04      0.00      1.04      0.00      0.00     97.92
03:21:48 PM       2      0.99      0.00      0.99      0.00      0.00     98.02
03:21:48 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
03:21:48 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
03:21:48 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
03:21:48 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
03:21:48 PM       7      2.02      0.00      0.00      0.00      0.00     97.98

03:21:48 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:21:49 PM     all      0.13      0.00      0.13      0.00      0.00     99.75
03:21:49 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
03:21:49 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
03:21:49 PM       2      1.00      0.00      0.00      0.00      0.00     99.00
03:21:49 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
03:21:49 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
03:21:49 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
03:21:49 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
03:21:49 PM       7      1.01      0.00      0.00      0.00      0.00     98.99

03:21:49 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:21:50 PM     all      0.25      0.00      0.25      0.00      0.00     99.50
03:21:50 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
03:21:50 PM       1      1.03      0.00      0.00      0.00      0.00     98.97
03:21:50 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
03:21:50 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
03:21:50 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
03:21:50 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
03:21:50 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
03:21:50 PM       7      1.01      0.00      0.00      0.00      0.00     98.99

03:21:50 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:21:51 PM     all      0.50      0.00      0.00      0.00      0.00     99.50
03:21:51 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
03:21:51 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
03:21:51 PM       2      1.96      0.00      0.98      0.00      0.00     97.06
03:21:51 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
03:21:51 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
03:21:51 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
03:21:51 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
03:21:51 PM       7      2.00      0.00      0.00      0.00      0.00     98.00

03:21:51 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:21:52 PM     all      0.38      0.00      0.13      0.13      0.00     99.37
03:21:52 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
03:21:52 PM       1      1.05      0.00      0.00      0.00      0.00     98.95
03:21:52 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
03:21:52 PM       3      0.98      0.00      1.96      0.00      0.00     97.06
03:21:52 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
03:21:52 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
03:21:52 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
03:21:52 PM       7      2.00      0.00      0.00      1.00      0.00     97.00

03:21:52 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:21:53 PM     all      0.50      0.00      0.00      0.00      0.00     99.50
03:21:53 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
03:21:53 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
03:21:53 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
03:21:53 PM       3      1.01      0.00      0.00      0.00      0.00     98.99
03:21:53 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
03:21:53 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
03:21:53 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
03:21:53 PM       7      2.00      0.00      0.00      0.00      0.00     98.00

03:21:53 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:21:54 PM     all      0.63      0.00      0.38      0.00      0.00     98.99
03:21:54 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
03:21:54 PM       1      0.00      0.00      3.12      0.00      0.00     96.88
03:21:54 PM       2      0.99      0.00      0.00      0.00      0.00     99.01
03:21:54 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
03:21:54 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
03:21:54 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
03:21:54 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
03:21:54 PM       7      3.00      0.00      0.00      0.00      0.00     97.00

03:21:54 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:21:55 PM     all      0.50      0.00      0.00      0.00      0.00     99.50
03:21:55 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
03:21:55 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
03:21:55 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
03:21:55 PM       3      1.00      0.00      0.00      0.00      0.00     99.00
03:21:55 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
03:21:55 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
03:21:55 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
03:21:55 PM       7      2.97      0.00      0.00      0.00      0.00     97.03

03:21:55 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:21:56 PM     all      0.50      0.00      0.13      0.00      0.00     99.37
03:21:56 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
03:21:56 PM       1      0.00      0.00      1.05      0.00      0.00     98.95
03:21:56 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
03:21:56 PM       3      1.01      0.00      0.00      0.00      0.00     98.99
03:21:56 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
03:21:56 PM       5      0.00      0.00      1.00      0.00      0.00     99.00
03:21:56 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
03:21:56 PM       7      3.00      0.00      0.00      0.00      0.00     97.00

03:21:56 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:21:57 PM     all      0.50      0.00      0.25      0.00      0.00     99.24
03:21:57 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
03:21:57 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
03:21:57 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
03:21:57 PM       3      1.00      0.00      0.00      0.00      0.00     99.00
03:21:57 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
03:21:57 PM       5      1.00      0.00      0.00      0.00      0.00     99.00
03:21:57 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
03:21:57 PM       7      2.00      0.00      0.00      0.00      0.00     98.00

03:21:57 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:21:58 PM     all      0.25      0.00      0.38      0.00      0.00     99.37
03:21:58 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
03:21:58 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
03:21:58 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
03:21:58 PM       3      1.01      0.00      1.01      0.00      0.00     97.98
03:21:58 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
03:21:58 PM       5      0.00      0.00      1.98      0.00      0.00     98.02
03:21:58 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
03:21:58 PM       7      0.00      0.00      0.00      0.00      0.00    100.00

03:21:58 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:21:59 PM     all      0.25      0.00      0.50      0.00      0.00     99.25
03:21:59 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
03:21:59 PM       1      1.00      0.00      4.00      0.00      0.00     95.00
03:21:59 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
03:21:59 PM       3      1.01      0.00      0.00      0.00      0.00     98.99
03:21:59 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
03:21:59 PM       5      0.99      0.00      0.00      0.00      0.00     99.01
03:21:59 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
03:21:59 PM       7      0.00      0.00      0.00      0.00      0.00    100.00

03:21:59 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:22:00 PM     all      0.38      0.00      0.25      0.00      0.00     99.37
03:22:00 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
03:22:00 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
03:22:00 PM       2      1.98      0.00      0.00      0.00      0.00     98.02
03:22:00 PM       3      1.00      0.00      2.00      0.00      0.00     97.00
03:22:00 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
03:22:00 PM       5      0.00      0.00      1.00      0.00      0.00     99.00
03:22:00 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
03:22:00 PM       7      0.00      0.00      0.00      0.00      0.00    100.00

03:22:00 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:22:01 PM     all      0.38      0.00      0.25      0.00      0.00     99.37
03:22:01 PM       0      0.00      0.00      0.99      0.00      0.00     99.01
03:22:01 PM       1      0.00      0.00      1.04      0.00      0.00     98.96
03:22:01 PM       2      1.01      0.00      0.00      0.00      0.00     98.99
03:22:01 PM       3      2.00      0.00      0.00      0.00      0.00     98.00
03:22:01 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
03:22:01 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
03:22:01 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
03:22:01 PM       7      0.00      0.00      0.00      0.00      0.00    100.00

03:22:01 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:22:02 PM     all      0.38      0.00      0.25      0.25      0.00     99.12
03:22:02 PM       0      1.01      0.00      0.00      1.01      0.00     97.98
03:22:02 PM       1      1.03      0.00      1.03      1.03      0.00     96.91
03:22:02 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
03:22:02 PM       3      1.00      0.00      0.00      0.00      0.00     99.00
03:22:02 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
03:22:02 PM       5      0.00      0.00      1.00      0.00      0.00     99.00
03:22:02 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
03:22:02 PM       7      0.00      0.00      0.00      0.00      0.00    100.00

03:22:02 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:22:03 PM     all      0.38      0.00      0.25      0.00      0.00     99.37
03:22:03 PM       0      1.00      0.00      0.00      0.00      0.00     99.00
03:22:03 PM       1      1.04      0.00      0.00      0.00      0.00     98.96
03:22:03 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
03:22:03 PM       3      0.00      0.00      1.01      0.00      0.00     98.99
03:22:03 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
03:22:03 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
03:22:03 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
03:22:03 PM       7      0.00      0.00      0.00      0.00      0.00    100.00

03:22:03 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:22:04 PM     all      0.38      0.00      0.50      0.00      0.00     99.12
03:22:04 PM       0      2.02      0.00      0.00      0.00      0.00     97.98
03:22:04 PM       1      1.03      0.00      2.06      0.00      0.00     96.91
03:22:04 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
03:22:04 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
03:22:04 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
03:22:04 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
03:22:04 PM       6      1.00      0.00      0.00      0.00      0.00     99.00
03:22:04 PM       7      0.00      0.00      1.00      0.00      0.00     99.00

03:22:04 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:22:05 PM     all      0.38      0.00      0.63      0.00      0.00     99.00
03:22:05 PM       0      2.00      0.00      1.00      0.00      0.00     97.00
03:22:05 PM       1      0.00      0.00      3.09      0.00      0.00     96.91
03:22:05 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
03:22:05 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
03:22:05 PM       4      0.00      0.00      0.99      0.00      0.00     99.01
03:22:05 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
03:22:05 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
03:22:05 PM       7      1.00      0.00      0.00      0.00      0.00     99.00

03:22:05 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:22:06 PM     all      0.50      0.00      0.00      0.00      0.00     99.50
03:22:06 PM       0      1.02      0.00      0.00      0.00      0.00     98.98
03:22:06 PM       1      2.06      0.00      0.00      0.00      0.00     97.94
03:22:06 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
03:22:06 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
03:22:06 PM       4      1.00      0.00      0.00      0.00      0.00     99.00
03:22:06 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
03:22:06 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
03:22:06 PM       7      0.99      0.00      0.00      0.00      0.00     99.01

03:22:06 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:22:07 PM     all      0.63      0.00      0.38      0.00      0.00     98.99
03:22:07 PM       0      1.00      0.00      1.00      0.00      0.00     98.00
03:22:07 PM       1      2.06      0.00      3.09      0.00      0.00     94.85
03:22:07 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
03:22:07 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
03:22:07 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
03:22:07 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
03:22:07 PM       6      0.99      0.00      0.99      0.00      0.00     98.02
03:22:07 PM       7      0.00      0.00      0.00      0.00      0.00    100.00

03:22:07 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:22:08 PM     all      0.50      0.00      0.63      0.00      0.00     98.87
03:22:08 PM       0      2.97      0.00      0.00      0.00      0.00     97.03
03:22:08 PM       1      1.02      0.00      3.06      0.00      0.00     95.92
03:22:08 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
03:22:08 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
03:22:08 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
03:22:08 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
03:22:08 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
03:22:08 PM       7      0.00      0.00      1.96      0.00      0.00     98.04

03:22:08 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:22:09 PM     all      0.38      0.00      0.38      0.00      0.00     99.25
03:22:09 PM       0      2.00      0.00      1.00      0.00      0.00     97.00
03:22:09 PM       1      0.00      0.00      1.05      0.00      0.00     98.95
03:22:09 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
03:22:09 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
03:22:09 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
03:22:09 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
03:22:09 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
03:22:09 PM       7      1.00      0.00      0.00      0.00      0.00     99.00

03:22:09 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:22:10 PM     all      0.38      0.00      0.63      0.00      0.00     99.00
03:22:10 PM       0      2.00      0.00      1.00      0.00      0.00     97.00
03:22:10 PM       1      0.00      0.00      3.06      0.00      0.00     96.94
03:22:10 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
03:22:10 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
03:22:10 PM       4      0.00      0.00      1.00      0.00      0.00     99.00
03:22:10 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
03:22:10 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
03:22:10 PM       7      1.00      0.00      0.00      0.00      0.00     99.00

03:22:10 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:22:11 PM     all      1.26      0.00      0.13      0.00      0.00     98.61
03:22:11 PM       0      3.00      0.00      1.00      0.00      0.00     96.00
03:22:11 PM       1      1.08      0.00      0.00      0.00      0.00     98.92
03:22:11 PM       2      1.00      0.00      0.00      0.00      0.00     99.00
03:22:11 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
03:22:11 PM       4      2.02      0.00      0.00      0.00      0.00     97.98
03:22:11 PM       5      0.00      0.00      0.99      0.00      0.00     99.01
03:22:11 PM       6      1.00      0.00      0.00      0.00      0.00     99.00
03:22:11 PM       7      1.00      0.00      0.00      0.00      0.00     99.00

03:22:11 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:22:12 PM     all      0.38      0.00      0.25      0.13      0.00     99.25
03:22:12 PM       0      2.00      0.00      0.00      0.00      0.00     98.00
03:22:12 PM       1      0.00      0.00      1.04      1.04      0.00     97.92
03:22:12 PM       2      0.99      0.00      0.00      0.00      0.00     99.01
03:22:12 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
03:22:12 PM       4      0.00      0.00      0.99      0.00      0.00     99.01
03:22:12 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
03:22:12 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
03:22:12 PM       7      1.00      0.00      0.00      0.00      0.00     99.00

03:22:12 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:22:13 PM     all      0.63      0.00      0.38      0.00      0.00     98.99
03:22:13 PM       0      2.00      0.00      1.00      0.00      0.00     97.00
03:22:13 PM       1      1.03      0.00      2.06      0.00      0.00     96.91
03:22:13 PM       2      0.00      0.00      1.00      0.00      0.00     99.00
03:22:13 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
03:22:13 PM       4      0.99      0.00      0.00      0.00      0.00     99.01
03:22:13 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
03:22:13 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
03:22:13 PM       7      0.99      0.00      0.00      0.00      0.00     99.01

03:22:13 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:22:14 PM     all      0.75      0.00      0.62      0.00      0.00     98.63
03:22:14 PM       0      1.00      0.00      1.00      0.00      0.00     98.00
03:22:14 PM       1      3.00      0.00      3.00      0.00      0.00     94.00
03:22:14 PM       2      1.00      0.00      0.00      0.00      0.00     99.00
03:22:14 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
03:22:14 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
03:22:14 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
03:22:14 PM       6      0.99      0.00      0.00      0.00      0.00     99.01
